Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR12027088,RNA-Seq,200,377295600,PRJNA639859,SAMN15283787,122943702,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX8561179,GSM4619967,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619967,m2_Context-Only,SRP267579
SRR12027089,RNA-Seq,200,910716400,PRJNA639859,SAMN15283821,303943348,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8561180,GSM4619968,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619968,m2_Context-Only,SRP267579
SRR12027091,RNA-Seq,200,173711800,PRJNA639859,SAMN15283819,55798512,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX8561182,GSM4619970,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619970,m2_Context-Only,SRP267579
SRR12027093,RNA-Seq,200,443101800,PRJNA639859,SAMN15283813,142001983,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8561184,GSM4619972,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619972,m2_Fear-Only,SRP267579
SRR12027094,RNA-Seq,200,143815200,PRJNA639859,SAMN15283817,47062754,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8561185,GSM4619973,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619973,m2_Fear-Only,SRP267579
SRR12027096,RNA-Seq,200,488058800,PRJNA639859,SAMN15283815,155795078,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX8561187,GSM4619975,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619975,m2_Fear-Only,SRP267579
SRR12027098,RNA-Seq,200,683090200,PRJNA639859,SAMN15283812,223845359,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8561189,GSM4619977,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619977,m2_Fear-Only,SRP267579
SRR12027100,RNA-Seq,200,78488000,PRJNA639859,SAMN15283810,27691608,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8561191,GSM4619979,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619979,m2_Fear-Only,SRP267579
SRR12027105,RNA-Seq,200,869388600,PRJNA639859,SAMN15283805,277989510,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX8561196,GSM4619984,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619984,m2_Fear-Only,SRP267579
SRR12027106,RNA-Seq,200,313830000,PRJNA639859,SAMN15283804,101319348,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX8561197,GSM4619985,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619985,m2_Fear-Only,SRP267579
SRR12027107,RNA-Seq,200,325334200,PRJNA639859,SAMN15283803,103293595,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX8561198,GSM4619986,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619986,m2_Fear-Only,SRP267579
SRR12027110,RNA-Seq,200,75309600,PRJNA639859,SAMN15283840,24197005,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX8561201,GSM4619989,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619989,m2_Fear-Only,SRP267579
SRR12027112,RNA-Seq,200,362612000,PRJNA639859,SAMN15283838,116228514,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX8561459,GSM4619991,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619991,m2_Fear-Only,SRP267579
SRR12027115,RNA-Seq,200,215800000,PRJNA639859,SAMN15283996,69452592,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX8561462,GSM4619994,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619994,m2_Fear-Only,SRP267579
SRR12027117,RNA-Seq,200,353780200,PRJNA639859,SAMN15283994,112434225,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX8561464,GSM4619996,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619996,m2_Fear-Only,SRP267579
SRR12027119,RNA-Seq,200,236705800,PRJNA639859,SAMN15283992,75697784,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX8561466,GSM4619998,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619998,m2_Fear-Only,SRP267579
SRR12027122,RNA-Seq,200,341027200,PRJNA639859,SAMN15283989,110500951,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8561469,GSM4620001,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620001,m2_Fear-Only,SRP267579
SRR12027124,RNA-Seq,200,984075200,PRJNA639859,SAMN15284023,315702600,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8561471,GSM4620003,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620003,m2_Fear-Only,SRP267579
SRR12027126,RNA-Seq,200,193158200,PRJNA639859,SAMN15282951,66225950,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8558376,GSM4619026,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619026,m1_Fear-Recall,SRP267579
SRR12027128,RNA-Seq,200,219857000,PRJNA639859,SAMN15282949,77606144,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX8558378,GSM4619028,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619028,m1_Fear-Recall,SRP267579
SRR12027129,RNA-Seq,200,225147400,PRJNA639859,SAMN15282948,82167682,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX8558379,GSM4619029,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619029,m1_Fear-Only,SRP267579
SRR12027131,RNA-Seq,200,298307600,PRJNA639859,SAMN15282946,103486830,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8558765,GSM4619031,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619031,m1_Fear-Recall,SRP267579
SRR12027133,RNA-Seq,200,193061400,PRJNA639859,SAMN15282944,66383331,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8558767,GSM4619033,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619033,m1_Fear-Recall,SRP267579
SRR12027134,RNA-Seq,200,388872000,PRJNA639859,SAMN15282943,138795395,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8558768,GSM4619034,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619034,m1_Fear-Recall,SRP267579
SRR12027136,RNA-Seq,200,150359200,PRJNA639859,SAMN15282941,51730759,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8558770,GSM4619036,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619036,m1_Fear-Only,SRP267579
SRR12027137,RNA-Seq,200,220682400,PRJNA639859,SAMN15284021,71500597,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX8561473,GSM4620005,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620005,m2_Fear-Only,SRP267579
SRR12027141,RNA-Seq,200,234947600,PRJNA639859,SAMN15284016,80701013,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8561477,GSM4620009,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620009,m2_Fear-Only,SRP267579
SRR12027142,RNA-Seq,200,508654600,PRJNA639859,SAMN15284015,161440655,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX8561478,GSM4620010,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620010,m2_Fear-Only,SRP267579
SRR12027144,RNA-Seq,200,1119958200,PRJNA639859,SAMN15284013,368103437,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX8561480,GSM4620012,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620012,m2_Fear-Only,SRP267579
SRR12027145,RNA-Seq,200,533250800,PRJNA639859,SAMN15284012,169904737,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX8561481,GSM4620013,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620013,m2_Fear-Only,SRP267579
SRR12027149,RNA-Seq,200,273755600,PRJNA639859,SAMN15284008,87368383,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX8561485,GSM4620017,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620017,m2_Fear-Only,SRP267579
SRR12027152,RNA-Seq,200,400485800,PRJNA639859,SAMN15284050,128927874,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX8561488,GSM4620020,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620020,m2_Fear-Only,SRP267579
SRR12027154,RNA-Seq,200,1193983600,PRJNA639859,SAMN15284717,370814642,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX8558604,GSM4620022,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620022,m2_Fear-Only,SRP267579
SRR12027155,RNA-Seq,200,552270200,PRJNA639859,SAMN15283959,179372875,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558605,GSM4620023,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620023,m2_Fear-Only,SRP267579
SRR12027158,RNA-Seq,200,229841400,PRJNA639859,SAMN15283956,77765220,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8558608,GSM4620026,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620026,m2_Fear-Only,SRP267579
SRR12027159,RNA-Seq,200,486607000,PRJNA639859,SAMN15283955,170666256,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8558609,GSM4620027,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620027,m2_Fear-Only,SRP267579
SRR12027161,RNA-Seq,200,354242200,PRJNA639859,SAMN15283953,117851561,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8558611,GSM4620029,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620029,m2_Fear-Only,SRP267579
SRR12027163,RNA-Seq,200,423110800,PRJNA639859,SAMN15283951,139335678,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8558613,GSM4620031,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620031,m2_Fear-Only,SRP267579
SRR12027166,RNA-Seq,200,138118400,PRJNA639859,SAMN15283986,44217048,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX8558616,GSM4620034,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620034,m2_Fear-Only,SRP267579
SRR12027168,RNA-Seq,200,168867200,PRJNA639859,SAMN15283984,63107688,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558618,GSM4620036,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620036,m2_Fear-Only,SRP267579
SRR12027170,RNA-Seq,200,349583200,PRJNA639859,SAMN15283982,111378314,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX8558620,GSM4620038,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620038,m2_Fear-Only,SRP267579
SRR12027172,RNA-Seq,200,95143400,PRJNA639859,SAMN15283980,35031863,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8558622,GSM4620040,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620040,m2_Fear-Only,SRP267579
SRR12027174,RNA-Seq,200,332531000,PRJNA639859,SAMN15283978,107158272,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX8558624,GSM4620042,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620042,m2_Fear-Only,SRP267579
SRR12027175,RNA-Seq,200,605577800,PRJNA639859,SAMN15283967,198784211,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8558625,GSM4620043,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620043,m2_Fear-Only,SRP267579
SRR12027179,RNA-Seq,200,149928800,PRJNA639859,SAMN15284004,48603336,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX8558629,GSM4620047,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620047,m2_Fear-Only,SRP267579
SRR12027181,RNA-Seq,200,519735800,PRJNA639859,SAMN15284002,166965990,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8558631,GSM4620049,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620049,m2_Fear-Only,SRP267579
SRR12027184,RNA-Seq,200,289537400,PRJNA639859,SAMN15283999,86952240,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558634,GSM4620052,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620052,m2_Fear-Only,SRP267579
SRR12027187,RNA-Seq,200,225604000,PRJNA639859,SAMN15283934,72733605,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8558861,GSM4620055,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620055,m2_Fear-Only,SRP267579
SRR12027192,RNA-Seq,200,396861600,PRJNA639859,SAMN15283962,119443145,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8558866,GSM4620060,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620060,m2_Fear-Only,SRP267579
SRR12027194,RNA-Seq,200,358496200,PRJNA639859,SAMN15284948,116224535,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX8558868,GSM4620062,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620062,m2_Fear-Only,SRP267579
SRR12027196,RNA-Seq,200,137441200,PRJNA639859,SAMN15283960,44239197,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX8558870,GSM4620064,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620064,m2_Fear-Only,SRP267579
SRR12027198,RNA-Seq,200,198711200,PRJNA639859,SAMN15284947,63634217,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8558872,GSM4620066,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620066,m2_Fear-Only,SRP267579
SRR12027200,RNA-Seq,200,217366000,PRJNA639859,SAMN15284945,69374442,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX8558874,GSM4620068,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620068,m2_Fear-Only,SRP267579
SRR12027204,RNA-Seq,200,1285947800,PRJNA639859,SAMN15284941,397309476,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX8558878,GSM4620072,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620072,m2_Fear-Only,SRP267579
SRR12027206,RNA-Seq,200,721507800,PRJNA639859,SAMN15284939,251507194,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8558880,GSM4620074,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620074,m2_Fear-Only,SRP267579
SRR12027208,RNA-Seq,200,327788800,PRJNA639859,SAMN15284937,109538828,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX8558882,GSM4620076,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620076,m2_Fear-Only,SRP267579
SRR12027210,RNA-Seq,200,961224600,PRJNA639859,SAMN15284935,305116939,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558884,GSM4620078,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620078,m2_Fear-Only,SRP267579
SRR12027212,RNA-Seq,200,126701200,PRJNA639859,SAMN15284933,45813768,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558886,GSM4620080,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620080,m2_Fear-Only,SRP267579
SRR12027213,RNA-Seq,200,398534200,PRJNA639859,SAMN15284932,126724686,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558887,GSM4620081,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620081,m2_Fear-Only,SRP267579
SRR12027215,RNA-Seq,200,355442400,PRJNA639859,SAMN15284930,113230500,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8558889,GSM4620083,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620083,m2_Fear-Only,SRP267579
SRR12027216,RNA-Seq,200,529019800,PRJNA639859,SAMN15284929,161450588,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8558890,GSM4620084,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620084,m2_Fear-Only,SRP267579
SRR12027217,RNA-Seq,200,401074400,PRJNA639859,SAMN15284928,129501485,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8558891,GSM4620085,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620085,m2_Fear-Only,SRP267579
SRR12027219,RNA-Seq,200,46360000,PRJNA639859,SAMN15284955,13967936,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8559085,GSM4620087,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620087,m2_Fear-Only,SRP267579
SRR12027221,RNA-Seq,200,312075600,PRJNA639859,SAMN15284953,109316220,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8559087,GSM4620089,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620089,m2_Fear-Only,SRP267579
SRR12027224,RNA-Seq,200,204104600,PRJNA639859,SAMN15284062,66072841,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8559090,GSM4620092,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620092,m2_Fear-Only,SRP267579
SRR12027225,RNA-Seq,200,481170200,PRJNA639859,SAMN15286296,152870436,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX8560585,GSM4620973,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4620973,m3_Fear-Only,SRP267579
